FLEEPGPPAL:[('LLEDEQPGL', 0.631578947368421), ('ALEEQRGPL', 0.631578947368421), ('FLLPSAPAL', 0.631578947368421), ('FLVEQEGRL', 0.631578947368421), ('VLLEEPLPL', 0.631578947368421)]
KLEPPVAAVL:[('MLVEPPVAKV', 0.7), ('CLEAPLPAV', 0.631578947368421), ('KELDEQVAL', 0.631578947368421), ('KLENGLAAL', 0.631578947368421), ('KLREPVDEV', 0.631578947368421)]
SLEPGVVPAL:[('MLGWEPVVPL', 0.7), ('SLPPAQLLL', 0.631578947368421), ('HLGVPVEAL', 0.631578947368421), ('LLGQEVVPA', 0.631578947368421), ('SLSHLVPAL', 0.631578947368421)]
FLEPPLVTAL:[('FLPPQTLVT', 0.7368421052631579), ('FLEPYIYPLV', 0.7), ('FLSEHPNVTL', 0.7), ('FLLPSAPAL', 0.631578947368421), ('FLDEDLKVA', 0.631578947368421)]
SLEPGVVPTV:[('SLEPEGSITV', 0.7), ('SLQPEKPVV', 0.631578947368421), ('PSLPEPHGV', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421), ('SLPFPKFTV', 0.631578947368421)]
GLEPGGAVTT:[('GLLGNGAVL', 0.631578947368421), ('GLPPESGGV', 0.631578947368421), ('GLEGVITAV', 0.631578947368421), ('KILPGGYAV', 0.631578947368421), ('GLSPGAEEV', 0.631578947368421)]
YLEPPGVAPT:[('YLPGVIAAI', 0.631578947368421), ('YLEWAPVGV', 0.631578947368421), ('YLEGYVANL', 0.631578947368421), ('YTLREPPFTL', 0.6), ('YLPGVIAAIL', 0.6)]
LLVPPPAPVL:[('LLLPPPPSV', 0.7368421052631579), ('LLPPPPQML', 0.7368421052631579), ('LLSPPPPGL', 0.7368421052631579), ('LLLSPPPPGL', 0.7), ('ALLPPPPQML', 0.7)]
YLEPGVVPTI:[('LLAEPVPGI', 0.631578947368421), ('YLETPKPSI', 0.631578947368421), ('YLPGVIAAI', 0.631578947368421), ('YLEWAPVGV', 0.631578947368421), ('GLVPVVTGI', 0.631578947368421)]
FLEPGVVAAV:[('YLGIVLAAV', 0.631578947368421), ('YLPGVIAAI', 0.631578947368421), ('ALAPGVRAV', 0.631578947368421), ('FLGVGAPHA', 0.631578947368421), ('FLGGVLVAL', 0.631578947368421)]
FLPPGGTVAL:[('FLGGVLVAL', 0.7368421052631579), ('FLGGHSVANL', 0.7), ('IVLGGVAGL', 0.631578947368421), ('FLPPQTLVT', 0.631578947368421), ('FLLPSAPAL', 0.631578947368421)]
GLEPGGVVAV:[('GLEGVITAV', 0.7368421052631579), ('AGLEGVITAV', 0.7), ('GLLGNGAVL', 0.631578947368421), ('GLVSGVVLV', 0.631578947368421), ('GLPPESGGV', 0.631578947368421)]
ILEPGLAATL:[('KLENGLAAL', 0.7368421052631579), ('ILPPGLLAYL', 0.7), ('ILLTIPLAL', 0.631578947368421), ('ILFEILAKT', 0.631578947368421), ('ILYPAAIVT', 0.631578947368421)]
ILEPVVVTTV:[('IFLQEVITTV', 0.7), ('RLENPVDVV', 0.631578947368421), ('HLIENVVTT', 0.631578947368421), ('MILEQYVVV', 0.631578947368421), ('SILETVTAV', 0.631578947368421)]
FLEPPGVPTL:[('FLESGVSPKL', 0.7), ('FLSEHPNVTL', 0.7), ('FLESGVSPKL', 0.7), ('FLPPQTLVT', 0.631578947368421), ('FLLPGHTRL', 0.631578947368421)]
ILEPPLVVTT:[('FLPPQTLVT', 0.631578947368421), ('FLNILPPLT', 0.631578947368421), ('YIRERPPLV', 0.631578947368421), ('HLIENVVTT', 0.631578947368421), ('IELEEALVNV', 0.6)]
YLEPVVPATV:[('CLEAPLPAV', 0.631578947368421), ('LLGQEVVPA', 0.631578947368421), ('VLPSVVPLV', 0.631578947368421), ('YLVVAVAAI', 0.631578947368421), ('RLENPVDVV', 0.631578947368421)]
FLEPDPVVPV:[('VLPSVVPLV', 0.631578947368421), ('FLESDSVSV', 0.631578947368421), ('FLEDSLVKV', 0.631578947368421), ('RLENPVDVV', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421)]
FLEPGVAVTL:[('FLSEHPNVTL', 0.7), ('LLGVIDVTL', 0.631578947368421), ('FLMNEVVHT', 0.631578947368421), ('FLLPGHTRL', 0.631578947368421), ('ALAPGVRAV', 0.631578947368421)]
ILEPGGVPTL:[('ILGESVTLP', 0.631578947368421), ('IVLGGVAGL', 0.631578947368421), ('IPGVPSLAV', 0.631578947368421), ('VMIPGVTQL', 0.631578947368421), ('TLREPPFTL', 0.631578947368421)]
YLEPPVVPTT:[('YLEWAPVGV', 0.631578947368421), ('HLIENVVTT', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421), ('ALPHVVPTL', 0.631578947368421), ('YTLREPPFTL', 0.6)]
FLPGPGIVTT:[('FLPRGSGIV', 0.7368421052631579), ('FLPPQTLVT', 0.631578947368421), ('FLGIYVFTV', 0.631578947368421), ('RLFPDGIVT', 0.631578947368421), ('SLGHPGPPGV', 0.6)]
ILEPPGVAAL:[('YLPGVIAAIL', 0.7), ('ILPPGLLAYL', 0.7), ('IVLGGVAGL', 0.631578947368421), ('YLPGVIAAI', 0.631578947368421), ('AILAGVYAL', 0.631578947368421)]
SLPPGITAPA:[('YLPGVIAAI', 0.631578947368421), ('SLLGIAAGL', 0.631578947368421), ('SLQPQITPT', 0.631578947368421), ('SLISPPAPF', 0.631578947368421), ('ALPGLTAAS', 0.631578947368421)]
LLPPGVVATL:[('LLGVIDVTL', 0.7368421052631579), ('NLLGVIDVTL', 0.7), ('LLSGSAVAL', 0.631578947368421), ('HLGVPVEAL', 0.631578947368421), ('FLLPSAPAL', 0.631578947368421)]
ILEPPPVPAP:[('VIDPVPAPV', 0.631578947368421), ('EMPPPSPPL', 0.631578947368421), ('ALPPPPPEL', 0.631578947368421), ('VELEKPPPV', 0.631578947368421), ('IQLEVPREA', 0.631578947368421)]
FLEPGLVAAR:[('FLLGLDHVA', 0.631578947368421), ('YLPGVIAAI', 0.631578947368421), ('FLDEDLKVA', 0.631578947368421), ('KLENGLAAL', 0.631578947368421), ('FLGGVLVAL', 0.631578947368421)]
GLEPPFPATT:[('TLREPPFTL', 0.631578947368421), ('RLEPRFPQA', 0.631578947368421), ('GLDSPPMFA', 0.631578947368421), ('GLFPRTTGA', 0.631578947368421), ('YTLREPPFTL', 0.6)]
YLEPGVVVAA:[('YLPGVIAAI', 0.7368421052631579), ('YLPGVIAAIL', 0.7), ('YSPDGVRVAA', 0.7), ('YLGIVLAAV', 0.631578947368421), ('YLVVAVAAI', 0.631578947368421)]
LLEPPGVVAT:[('LLGVIDVTL', 0.631578947368421), ('LLAEPVPGI', 0.631578947368421), ('LLLPAHPGA', 0.631578947368421), ('LLGQEVVPA', 0.631578947368421), ('LLEELVTVA', 0.631578947368421)]
LLEPGVVATL:[('LLGVIDVTL', 0.7368421052631579), ('LLEKVAATL', 0.7368421052631579), ('NLLEGRVAL', 0.7368421052631579), ('NLLGVIDVTL', 0.7), ('WNLLEGRVAL', 0.7)]
LLEPPVVPAL:[('LLGQEVVPA', 0.7368421052631579), ('MLGWEPVVPL', 0.7), ('ALLGQEVVPA', 0.7), ('ALLEVVNDL', 0.631578947368421), ('LLAEPVPGI', 0.631578947368421)]
ILEPGGLPAV:[('CLEAPLPAV', 0.7368421052631579), ('KILPGGYAV', 0.7368421052631579), ('YKILPGGYAV', 0.7), ('LIGSGLMAV', 0.631578947368421), ('ILPVNLKAV', 0.631578947368421)]
GLEPGVVATL:[('GMPGVLGAL', 0.631578947368421), ('LLGVIDVTL', 0.631578947368421), ('HLGVPVEAL', 0.631578947368421), ('GLVSGVVLV', 0.631578947368421), ('GLPVSTPFL', 0.631578947368421)]
FLEPEGVPTI:[('FLPYVGMVTI', 0.7), ('LLAEPVPGI', 0.631578947368421), ('RFLEETEGI', 0.631578947368421), ('KLEKEVTQI', 0.631578947368421), ('FLETLEDGI', 0.631578947368421)]
GLEPPGVATL:[('GMPGVLGAL', 0.631578947368421), ('GLPPESGGV', 0.631578947368421), ('TLREPPFTL', 0.631578947368421), ('YLEGYVANL', 0.631578947368421), ('GLEIVPALL', 0.631578947368421)]
SLEPGGAVAL:[('IVLGGVAGL', 0.631578947368421), ('LLSGSAVAL', 0.631578947368421), ('VLYGAVALI', 0.631578947368421), ('GLLGNGAVL', 0.631578947368421), ('SLLEQAIAL', 0.631578947368421)]
GLEPGVPPAL:[('GLEIVPALL', 0.7368421052631579), ('GLLPKGPAML', 0.7), ('WLPGPVPHPL', 0.7), ('GMPGVLGAL', 0.631578947368421), ('HLGVPVEAL', 0.631578947368421)]
FLEPDGLRAT:[('FLKELDLRL', 0.631578947368421), ('FLGPDCSRA', 0.631578947368421), ('FLDEDLKVA', 0.631578947368421), ('FLEKDLDTV', 0.631578947368421), ('SLVEAPRAT', 0.631578947368421)]
ILVPPVVVAV:[('ILPVNLKAV', 0.631578947368421), ('VLVVVYSAV', 0.631578947368421), ('ELVDPVVAA', 0.631578947368421), ('YLVTKVVAV', 0.631578947368421), ('RLVKYPPAV', 0.631578947368421)]
LLEPGAPVAL:[('LLSGSAVAL', 0.7368421052631579), ('FLLPSAPAL', 0.7368421052631579), ('LLLERGAPL', 0.7368421052631579), ('CLLEGPVQL', 0.7368421052631579), ('NLLEGRVAL', 0.7368421052631579)]
LLEPPVVAPL:[('MLGWEPVVPL', 0.7), ('ALLEVVNDL', 0.631578947368421), ('FLLPSAPAL', 0.631578947368421), ('LLAALPPVL', 0.631578947368421), ('LLGQEVVPA', 0.631578947368421)]
FLEPGGVVAV:[('FLGGVLVAL', 0.7368421052631579), ('ALAPGVRAV', 0.631578947368421), ('FLPRGSGIV', 0.631578947368421), ('GLEGVITAV', 0.631578947368421), ('FLSPAVFVA', 0.631578947368421)]
YLEPGLVAIV:[('YLPGVIAAI', 0.7368421052631579), ('YLPGVIAAIL', 0.7), ('YLWESPSLAI', 0.7), ('EPLVEATIMV', 0.7), ('YLHELVIKT', 0.631578947368421)]
ILEPGLVPPV:[('VIDPVPAPV', 0.631578947368421), ('IPGVPSLAV', 0.631578947368421), ('TLELYPPQV', 0.631578947368421), ('VELEKPPPV', 0.631578947368421), ('ILSPLQPPL', 0.631578947368421)]
SLEPPVVPTT:[('SLQPEKPVV', 0.631578947368421), ('HLIENVVTT', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421), ('LSALPSPVV', 0.631578947368421), ('ALPHVVPTL', 0.631578947368421)]
SLEPPPVATL:[('SLPPAQLLL', 0.631578947368421), ('SSAPPGPTL', 0.631578947368421), ('SLVEAPRAT', 0.631578947368421), ('SSQPPPVTA', 0.631578947368421), ('TLREPPFTL', 0.631578947368421)]
LLEPPVVPAT:[('LLGQEVVPA', 0.7368421052631579), ('ALLGQEVVPA', 0.7), ('LLAEPVPGI', 0.631578947368421), ('LLEELVTVA', 0.631578947368421), ('LLPPPMSAI', 0.631578947368421)]
GLPPPVAVTT:[('GLVPVVTGI', 0.631578947368421), ('GLGPPPKFQV', 0.6), ('MLVEPPVAKV', 0.6), ('HLFPPPTPI', 0.5263157894736842), ('FVGPPAPRV', 0.5263157894736842)]
ILEGPGVPTG:[('IVLGGVAGL', 0.631578947368421), ('VLSGVPTGA', 0.631578947368421), ('SLSVPGPTGL', 0.6), ('IQLAEGLITG', 0.6), ('TVLSGVPTGA', 0.6)]
FLEPPGVALD:[('FLLPSAPAL', 0.631578947368421), ('FLEGHLDQL', 0.631578947368421), ('FLGVPKPGL', 0.631578947368421), ('FILAAGVAL', 0.631578947368421), ('FLGGVLVAL', 0.631578947368421)]
YLEGVPVVTL:[('LLGVIDVTL', 0.631578947368421), ('HLGVPVEAL', 0.631578947368421), ('YRGVIFPTL', 0.631578947368421), ('NVVGVVVTL', 0.631578947368421), ('YLRDGAVPL', 0.631578947368421)]
GLEPGVVVAV:[('GLEGVITAV', 0.7368421052631579), ('AGLEGVITAV', 0.7), ('GLVSGVVLV', 0.631578947368421), ('ALAPGVRAV', 0.631578947368421), ('VLVVVYSAV', 0.631578947368421)]
YLEPPGPPAL:[('YKQEPGAGL', 0.631578947368421), ('EMPPPSPPL', 0.631578947368421), ('YIEPPYFPL', 0.631578947368421), ('ALPPPPPEL', 0.631578947368421), ('LLPPPPQML', 0.631578947368421)]
FLEPGVVAVV:[('ALAPGVRAV', 0.631578947368421), ('FLGGVLVAL', 0.631578947368421), ('YLVVAVAAV', 0.631578947368421), ('QLLPGAVCV', 0.631578947368421), ('GLEGVITAV', 0.631578947368421)]
YLEPPLVPTA:[('FLPPQTLVT', 0.631578947368421), ('YLHELVIKT', 0.631578947368421), ('YLWESPSLA', 0.631578947368421), ('LLEELVTVA', 0.631578947368421), ('YIRERPPLV', 0.631578947368421)]
FLEPGVVPAL:[('FLGGVLVAL', 0.7368421052631579), ('FLESGVSPKL', 0.7), ('MLGWEPVVPL', 0.7), ('FLESGVSPKL', 0.7), ('HLGVPVEAL', 0.631578947368421)]
ILEPGLPTTL:[('TLDELPTML', 0.631578947368421), ('VLLEEPLPL', 0.631578947368421), ('ILGNTTIIL', 0.631578947368421), ('TLREPPFTL', 0.631578947368421), ('RILPPGLLA', 0.631578947368421)]
ILEPDVVVTV:[('RLENPVDVV', 0.631578947368421), ('MILEQYVVV', 0.631578947368421), ('SILETVTAV', 0.631578947368421), ('RLFPDGIVTV', 0.6), ('GLVMFEDVTV', 0.6)]
ILPPPGPATP:[('HLFPPPTPI', 0.631578947368421), ('ALPPPPPEL', 0.631578947368421), ('LPSPPSPLA', 0.631578947368421), ('RILPPGLLA', 0.631578947368421), ('TPPPGPASA', 0.631578947368421)]
YLVPPGVPTA:[('YLPGVIAAI', 0.631578947368421), ('SVPSPVPAI', 0.631578947368421), ('VLSGVPTGA', 0.631578947368421), ('VMAPPSGPTV', 0.6), ('YLPGVIAAIL', 0.6)]
GLEPPPLTRL:[('GLLTGLSRL', 0.631578947368421), ('GLEIVPALL', 0.631578947368421), ('GLEGPLDLI', 0.631578947368421), ('SLQEDPPILR', 0.6), ('FLSELTVLRL', 0.6)]
YLEPPVVVAL:[('RLENPVDVV', 0.631578947368421), ('YLEWAPVGV', 0.631578947368421), ('YLVTKVVAV', 0.631578947368421), ('YLEGYVANL', 0.631578947368421), ('ALQNPEVVAL', 0.6)]
YLEPPLGVAV:[('MLVEPPVAKV', 0.7), ('CLEAPLPAV', 0.631578947368421), ('YLPGVIAAI', 0.631578947368421), ('LLGSVQAKV', 0.631578947368421), ('ALAPGVRAV', 0.631578947368421)]
YLEGPVPAAL:[('YLEGYVANL', 0.7368421052631579), ('YLPGVIAAIL', 0.7), ('VIYGPAARL', 0.631578947368421), ('YLGIVLAAV', 0.631578947368421), ('HLGVPVEAL', 0.631578947368421)]
YLEPPLVPVT:[('FLPPQTLVT', 0.631578947368421), ('YLHELVIKT', 0.631578947368421), ('YLLVLAVTE', 0.631578947368421), ('VELEKPPPV', 0.631578947368421), ('YIRERPPLV', 0.631578947368421)]
KLEPPVVPAV:[('CLEAPLPAV', 0.631578947368421), ('LLGQEVVPA', 0.631578947368421), ('VLPSVVPLV', 0.631578947368421), ('KPTVGVPQV', 0.631578947368421), ('RLENPVDVV', 0.631578947368421)]
ILEPGLVATA:[('YLPGVIAAI', 0.631578947368421), ('ILFEILAKT', 0.631578947368421), ('KLENGLAAL', 0.631578947368421), ('ILAAGVALA', 0.631578947368421), ('SLILEVQTA', 0.631578947368421)]
KLEPDVGATT:[('HLSEDVAGA', 0.631578947368421), ('KLREPVDEV', 0.631578947368421), ('KLSPEPIDV', 0.631578947368421), ('FLRHPDVAAT', 0.6), ('KLMRSEGPDV', 0.6)]
ILPPPVAPAT:[('SLVEAPRAT', 0.631578947368421), ('FLRHPDVAAT', 0.6), ('ILSDPEVLAA', 0.6), ('SLVEAPRATA', 0.6), ('SIMAPAPTV', 0.5263157894736842)]
FLEPPGVVRL:[('FLVEQEGRL', 0.631578947368421), ('FLLPGHTRL', 0.631578947368421), ('FLGVPKPGL', 0.631578947368421), ('FLGNLVVCL', 0.631578947368421), ('FLGGVLVAL', 0.631578947368421)]
ILEPGGVPTT:[('KILPGGYAV', 0.631578947368421), ('SILEGTWMT', 0.631578947368421), ('IFLQEVITTV', 0.6), ('YKILPGGYAV', 0.6), ('IVLGGVAGL', 0.5263157894736842)]
ILEPPIVVAR:[('KIPTPIVGV', 0.631578947368421), ('SLQEDPPILR', 0.6), ('GLEIPEFIVV', 0.6), ('ILAEEPIYIR', 0.6), ('IFLEALPEPV', 0.6)]
YLPPPGVVAT:[('YLPGVIAAI', 0.631578947368421), ('YLGKATVVA', 0.631578947368421), ('YSPDGVRVA', 0.631578947368421), ('SLGHPGPPGV', 0.6), ('HLYPPGSTVV', 0.6)]
GLVPGVAAAA:[('GLGGNPVAAA', 0.7), ('GLTPIHVAA', 0.631578947368421), ('YLPGVIAAI', 0.631578947368421), ('AQFGLVPGV', 0.631578947368421), ('ELVDPVVAA', 0.631578947368421)]
YLEPVLVARV:[('YLAPEVLVSV', 0.7), ('KLEPWLCRV', 0.631578947368421), ('YLWESPSLA', 0.631578947368421), ('YLVVAVAAI', 0.631578947368421), ('RLENPVDVV', 0.631578947368421)]
ILVPPGVAAT:[('YLPGVIAAI', 0.631578947368421), ('ILAAGVALA', 0.631578947368421), ('ILYPAAIVT', 0.631578947368421), ('RILPPGLLA', 0.631578947368421), ('ELVDPVVAA', 0.631578947368421)]
ILEPGAPAAA:[('RLGPAPSAA', 0.631578947368421), ('FLVEGAAAG', 0.631578947368421), ('ALMEGAKAA', 0.631578947368421), ('ALLEIPAAKA', 0.6), ('SLVEAPRATA', 0.6)]
GLEPGVVATT:[('GLVPVVTGI', 0.631578947368421), ('GLLEGLVEV', 0.631578947368421), ('HLIENVVTT', 0.631578947368421), ('GLEGVITAV', 0.631578947368421), ('GLEIPEFIVV', 0.6)]
ILEPPVGVAR:[('YLEWAPVGV', 0.631578947368421), ('RILPPGLLA', 0.631578947368421), ('KIPTPIVGV', 0.631578947368421), ('IFLEALPEPV', 0.6), ('MLVEPPVAKV', 0.6)]
YLEPPGVAVV:[('MLVEPPVAKV', 0.7), ('CLEAPLPAV', 0.631578947368421), ('YLGIVLAAV', 0.631578947368421), ('APLPRPGAV', 0.631578947368421), ('YLPGVIAAI', 0.631578947368421)]
LLEPGGVAPT:[('RLLGGVFAPQ', 0.7), ('LLGAPEVTV', 0.631578947368421), ('LLYPVAIRT', 0.631578947368421), ('LLLERGAPL', 0.631578947368421), ('LLEKVAATL', 0.631578947368421)]
ILEPPVVPTV:[('VLPSVVPLV', 0.631578947368421), ('RLENPVDVV', 0.631578947368421), ('IQAPPGVPV', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421), ('MILEQYVVV', 0.631578947368421)]
YLEPPLLPAV:[('CLEAPLPAV', 0.7368421052631579), ('MLEIPLLTV', 0.631578947368421), ('YLSLLGSPV', 0.631578947368421), ('YLWESPSLA', 0.631578947368421), ('YLLVLAVTE', 0.631578947368421)]
ILEPGVVAPV:[('VIDPVPAPV', 0.631578947368421), ('VLPSVVPLV', 0.631578947368421), ('ILGKVMVTA', 0.631578947368421), ('IQAPPGVPV', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421)]
FLEPGVVVTP:[('FLMNEVVHT', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421), ('FLESGVSPKL', 0.6), ('MLGWEPVVPL', 0.6), ('FLIYERGVEV', 0.6)]
ILEPPVLVVT:[('FLPPQTLVT', 0.631578947368421), ('ILPVNLKAV', 0.631578947368421), ('RLENPVDVV', 0.631578947368421), ('FLNILPPLT', 0.631578947368421), ('YIRERPPLV', 0.631578947368421)]
GLEPPDVVTP:[('GLPVSTPFL', 0.631578947368421), ('RLENPVDVV', 0.631578947368421), ('GLVPVVTGI', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421), ('GLEIPEFIVV', 0.6)]
FLEPGVLVAT:[('FLGGVLVAL', 0.7368421052631579), ('FLLGLDHVA', 0.631578947368421), ('FLPPQTLVT', 0.631578947368421), ('FLMNEVVHT', 0.631578947368421), ('FLDEDLKVA', 0.631578947368421)]
FLEGGLAATD:[('FLEGHLDQL', 0.631578947368421), ('KLENGLAAL', 0.631578947368421), ('FLGVGAPHA', 0.631578947368421), ('FLGGVLVAL', 0.631578947368421), ('FLLARKATI', 0.631578947368421)]
YLEPGVVVTA:[('YLPGVIAAI', 0.631578947368421), ('YLVVAVAAI', 0.631578947368421), ('YLEWAPVGV', 0.631578947368421), ('YLVVAVAAV', 0.631578947368421), ('YLGKATVVA', 0.631578947368421)]
GLEPGGVPTA:[('GLEGVITAV', 0.7368421052631579), ('AGLEGVITAV', 0.7), ('GLPPESGGV', 0.631578947368421), ('VLSGVPTGA', 0.631578947368421), ('GLEIVPALL', 0.631578947368421)]
FLEPPGVAAL:[('YLPGVIAAIL', 0.7), ('YLPGVIAAI', 0.631578947368421), ('FLLPSAPAL', 0.631578947368421), ('FLGVPKPGL', 0.631578947368421), ('KLENGLAAL', 0.631578947368421)]
ILEPGVVPTV:[('VLPSVVPLV', 0.631578947368421), ('ILGKVMVTA', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421), ('MILEQYVVV', 0.631578947368421), ('GILPMVPEV', 0.631578947368421)]
FLEPDGVAAL:[('FLLDVIAAL', 0.7368421052631579), ('FLRHPDVAAT', 0.7), ('YLPGVIAAIL', 0.7), ('FLYLPRDVL', 0.631578947368421), ('FLEDMEAYA', 0.631578947368421)]
ILEPPVVAVV:[('CLEAPLPAV', 0.631578947368421), ('ILPVNLKAV', 0.631578947368421), ('ILVNNAAVV', 0.631578947368421), ('RLENPVDVV', 0.631578947368421), ('YLVVAVAAV', 0.631578947368421)]
ILEPPVVATL:[('ILGESVTLP', 0.631578947368421), ('TLREPPFTL', 0.631578947368421), ('ILEHRVRVL', 0.631578947368421), ('ILVKAIYTL', 0.631578947368421), ('ILGPVLALL', 0.631578947368421)]
FLEPGLLATL:[('ILPPGLLAYL', 0.7), ('FLLGLTLGT', 0.631578947368421), ('FLKELDLRL', 0.631578947368421), ('MLEIPLLTV', 0.631578947368421), ('FLEGHLDQL', 0.631578947368421)]
LLPPGVVPTL:[('LLGVIDVTL', 0.7368421052631579), ('ALPHVVPTL', 0.7368421052631579), ('NLLGVIDVTL', 0.7), ('QLLGVGPTYL', 0.7), ('LLAALPPVL', 0.631578947368421)]
FLEPPIPPTT:[('FLPPQTLVT', 0.631578947368421), ('FLQEVITTV', 0.631578947368421), ('FLDEPTTGL', 0.631578947368421), ('IFLQEVITTV', 0.6), ('FLQEVITTVY', 0.6)]
YLEPPVVVTL:[('YTLREPPFTL', 0.7), ('RLENPVDVV', 0.631578947368421), ('YLEWAPVGV', 0.631578947368421), ('TLREPPFTL', 0.631578947368421), ('ALPHVVPTL', 0.631578947368421)]
ILEPGIIPPL:[('YIEPPYFPL', 0.631578947368421), ('RLEPLGIIV', 0.631578947368421), ('ILGNTTIIL', 0.631578947368421), ('TLGIIPRML', 0.631578947368421), ('ILSPLQPPL', 0.631578947368421)]
FLEPGVVATL:[('FLGGVLVAL', 0.7368421052631579), ('FLSEHPNVTL', 0.7), ('LLGVIDVTL', 0.631578947368421), ('HLGVPVEAL', 0.631578947368421), ('FLMNEVVHT', 0.631578947368421)]
YLEPPLLVPL:[('SLPPAQLLL', 0.631578947368421), ('LLLVTPPRL', 0.631578947368421), ('GLELALVFL', 0.631578947368421), ('MLEIPLLTV', 0.631578947368421), ('YIEPPYFPL', 0.631578947368421)]
ILEPGGVPAV:[('IPGVPSLAV', 0.7368421052631579), ('KILPGGYAV', 0.7368421052631579), ('YKILPGGYAV', 0.7), ('CLEAPLPAV', 0.631578947368421), ('IVLGGVAGL', 0.631578947368421)]
SLPPGGTATL:[('SLPPAQLLL', 0.631578947368421), ('LLPGSTFAL', 0.631578947368421), ('SSAPPGPTL', 0.631578947368421), ('SLTPGGSRL', 0.631578947368421), ('SLPSGGYTV', 0.631578947368421)]
ILEPDPPPAV:[('CLEAPLPAV', 0.631578947368421), ('VIDPVPAPV', 0.631578947368421), ('VIDPVPAAV', 0.631578947368421), ('ILHEPEDFA', 0.631578947368421), ('LPSPPSPLA', 0.631578947368421)]
YLEPPVVARL:[('YLKNREVRL', 0.631578947368421), ('YLEWAPVGV', 0.631578947368421), ('YLEGYVANL', 0.631578947368421), ('ALQNPEVVAL', 0.6), ('YTLREPPFTL', 0.6)]
ILEPPGVATL:[('ILPPGLLAYL', 0.7), ('ILGESVTLP', 0.631578947368421), ('IVLGGVAGL', 0.631578947368421), ('AILAGVYAL', 0.631578947368421), ('FILAAGVAL', 0.631578947368421)]
FLEPPLVATT:[('FLPPQTLVT', 0.7368421052631579), ('FLEPYIYPLV', 0.7), ('FLDEDLKVA', 0.631578947368421), ('FLQEVITTV', 0.631578947368421), ('FLNILPPLT', 0.631578947368421)]
FLEPPVPAAV:[('FLHEVPAAS', 0.7368421052631579), ('LVIDPVPAAV', 0.7), ('MLVEPPVAKV', 0.7), ('CLEAPLPAV', 0.631578947368421), ('VIDPVPAAV', 0.631578947368421)]
SLEPPEAPPL:[('SLQPAPPQL', 0.7368421052631579), ('SLISPPAPFL', 0.7), ('SLPAPPPSQL', 0.7), ('SSLQPAPPQL', 0.7), ('SLPPAQLLL', 0.631578947368421)]
LLEPGAVAAV:[('QLLPGAVCV', 0.7368421052631579), ('LLSGSAVAL', 0.631578947368421), ('HLLETGASV', 0.631578947368421), ('YLPGVIAAI', 0.631578947368421), ('RLLPYLAAV', 0.631578947368421)]
YLEPGVVDAP:[('YLPGVIAAI', 0.631578947368421), ('YLEWAPVGV', 0.631578947368421), ('YLGKATVVA', 0.631578947368421), ('YLEGYVANL', 0.631578947368421), ('MLGWEPVVP', 0.631578947368421)]
YLEPPLVPTL:[('YTLREPPFTL', 0.7), ('YTLDELPTML', 0.7), ('TLDELPTML', 0.631578947368421), ('FLPPQTLVT', 0.631578947368421), ('YLHELVIKT', 0.631578947368421)]
FLEPPGVVAG:[('FLGGVLVAL', 0.631578947368421), ('FLVEGAAAG', 0.631578947368421), ('FLSPAVFVA', 0.631578947368421), ('HLYPPGSTVV', 0.6), ('FPLLGPPRGV', 0.6)]
ILEPPLVAPV:[('MLVEPPVAKV', 0.7), ('VIDPVPAPV', 0.631578947368421), ('VELEKPPPV', 0.631578947368421), ('RILPPGLLA', 0.631578947368421), ('YIRERPPLV', 0.631578947368421)]
ILEPGVVPVL:[('MLGWEPVVPL', 0.7), ('ALILGPVLA', 0.631578947368421), ('HLGVPVEAL', 0.631578947368421), ('VLPSVVPLV', 0.631578947368421), ('ILAVIVPLL', 0.631578947368421)]
ILEPGVVAAL:[('YLPGVIAAIL', 0.7), ('IVLGGVAGL', 0.631578947368421), ('HLGVPVEAL', 0.631578947368421), ('YLPGVIAAI', 0.631578947368421), ('AILAGVYAL', 0.631578947368421)]
LLEPPPVAVL:[('MLVEPPVAKV', 0.7), ('CLEAPLPAV', 0.631578947368421), ('ALLEVVNDL', 0.631578947368421), ('FLLPSAPAL', 0.631578947368421), ('LLAALPPVL', 0.631578947368421)]
SLPPGGVAPP:[('GLPPESGGV', 0.631578947368421), ('SLQPAPPQL', 0.631578947368421), ('SLFLGAPFP', 0.631578947368421), ('SLISPPAPF', 0.631578947368421), ('PSLPEPHGV', 0.631578947368421)]
YLEDGVLVTA:[('QLWEDSVLT', 0.631578947368421), ('YLGIVLAAV', 0.631578947368421), ('YLHELVIKT', 0.631578947368421), ('YLRDGAVPL', 0.631578947368421), ('NLYLGIVLA', 0.631578947368421)]
YLEPPGVVTV:[('YLDELGFTV', 0.631578947368421), ('YLEWAPVGV', 0.631578947368421), ('HLYPPGSTV', 0.631578947368421), ('HLYPPGSTVV', 0.6), ('YTLREPPFTL', 0.6)]
