YLPPPGVAAV:[('YLPDFPAAA', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLPELVHAVV', 0.6)]
ILEPPGPPAA:[('LLPPRLPPA', 0.631578947368421), ('ILQGLAFAL', 0.5263157894736842), ('MLAAEPPTA', 0.5263157894736842), ('ILFGPSVAL', 0.5263157894736842), ('YLPDFPAAA', 0.5263157894736842)]
YLEPPPPVAP:[('LLPPRLPPA', 0.631578947368421), ('YLWNELPTVA', 0.6), ('FLEKPVVPL', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842), ('LLQEPIVSA', 0.5263157894736842)]
ILEGPEEEAV:[('VLAEGENEV', 0.631578947368421), ('SLGEEKFEV', 0.631578947368421), ('GIRLEGVALV', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('VLEPAFEIV', 0.5263157894736842)]
YLEEPEVVVV:[('YLPELVHAV', 0.631578947368421), ('YLVTKVVVV', 0.631578947368421), ('YLVTKVVVV', 0.631578947368421), ('YLAEVSVVF', 0.631578947368421), ('YLPELVHAVV', 0.6)]
FLEPGVVPAP:[('FLEKPVVPL', 0.7368421052631579), ('FLEDVVPDT', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
ILGEGAPAAA:[('ILFTELAAA', 0.631578947368421), ('VLGPCGAPAV', 0.6), ('ILQGLAFAL', 0.5263157894736842), ('CLAEALALA', 0.5263157894736842), ('GLAPAAGLV', 0.5263157894736842)]
FLEPPEEAVV:[('KLQEPPASVV', 0.7), ('FLEKPVVPL', 0.631578947368421), ('FLDAYPEAV', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
ILGGGELVAV:[('FIGAEMVAV', 0.631578947368421), ('QISGLLVAV', 0.631578947368421), ('ILLGGQLGL', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('ILNELVTWA', 0.631578947368421)]
LLEPGLPVAV:[('LLGPGPVITV', 0.7), ('YLLGLDAPVA', 0.7), ('LLEEGSLVQV', 0.7), ('VLLTGLHVV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421)]
YLEEPVVAAP:[('FLEKPVVPL', 0.631578947368421), ('YVLEVDAAI', 0.631578947368421), ('YLWNELPTVA', 0.6), ('YLTAEILEPA', 0.6), ('YASEEYVLV', 0.5263157894736842)]
YLEPPVPVAV:[('LLPVVAIRV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLAEVSVVF', 0.631578947368421)]
FLEPVVVVAA:[('FLEKPVVPL', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('ALMEHPAVVV', 0.6), ('FLDTPQQVAA', 0.6), ('FLDTPQQVA', 0.5263157894736842)]
YLEEEGPPVV:[('YLNHEEGHV', 0.631578947368421), ('LLGPGPVITV', 0.6), ('KLQEPPASVV', 0.6), ('VLEIEEVIQV', 0.6), ('LLEEGSLVQV', 0.6)]
ILEEGGALVP:[('SLSEGGLVPI', 0.7), ('GIRLEGVALV', 0.7), ('KLEGGAQGV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('ILVGGATWV', 0.631578947368421)]
FLEVGPVVAV:[('FLEKPVVPL', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
LLEPGEPAPP:[('KLFLQEPGA', 0.631578947368421), ('LLWPAPGPI', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('QLLPGLEAL', 0.631578947368421), ('AQLLPGLEAL', 0.6)]
YLEPGPPVAA:[('YVLEVDAAI', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('YLWNELPTVA', 0.6), ('YILFGPSVAL', 0.6)]
FLGGGVVVAE:[('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6), ('ILRIGGVVLV', 0.6), ('ALGTGGVPEL', 0.6), ('FLLCGVIYVV', 0.6)]
LLEPEGVPPV:[('LLEEGSLVQV', 0.7), ('LLKEVQLPV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('LLLEEGSLV', 0.631578947368421), ('LLSIAEDPEV', 0.6)]
YLEPPLLVAV:[('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('ALFLLVTAV', 0.631578947368421), ('YLELLGHVL', 0.631578947368421)]
YLEPPVPPAV:[('ALVPVPAPAV', 0.7), ('YLPPANTFV', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLPELVHAVV', 0.6)]
ILVVPGEPPG:[('ILVGYPPKC', 0.631578947368421), ('ILVLEPQPWL', 0.6), ('ILVGYPPKCL', 0.6), ('LVLELPPTL', 0.5263157894736842), ('KLFPEPSGL', 0.5263157894736842)]
FLEPPGVVAA:[('FLEKPVVPL', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
YLEGGLEVAA:[('YVLEVDAAI', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLMEDGQLVC', 0.6), ('SLNELGDLEV', 0.6)]
YLAPPPAVAV:[('YLPPANTFV', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('YLAGQAEVV', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('YLPELVHAVV', 0.6)]
YLGPPGGVVV:[('YVLGVVTHV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6), ('ILRIGGVVLV', 0.6)]
YLEPGVGLAA:[('YVLEVDAAI', 0.631578947368421), ('YLAGAVGGL', 0.631578947368421), ('YLELLGHVL', 0.631578947368421), ('YIGVGLAFL', 0.631578947368421), ('YKLFPEPSGL', 0.6)]
YLEPGPGPAA:[('YLPDFPAAA', 0.631578947368421), ('VLGPCGAPAV', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842), ('MLAAEPPTA', 0.5263157894736842)]
ILEGPEEVAA:[('VLAEGENEV', 0.631578947368421), ('ILFGPSVAL', 0.631578947368421), ('YILFGPSVAL', 0.6), ('GIRLEGVALV', 0.6), ('VLEPAFEIV', 0.5263157894736842)]
YLEGGGPVAA:[('KLEGGAQGV', 0.631578947368421), ('YVLEVDAAI', 0.631578947368421), ('YLWNELPTVA', 0.6), ('YILFGPSVAL', 0.6), ('YLLGLDAPVA', 0.6)]
ILPPGLVVVI:[('WLSPPVVVI', 0.7368421052631579), ('ILPQGLTWI', 0.631578947368421), ('FVIPGLKVI', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('GLMVGGVVIV', 0.6)]
ILEPGLLAAP:[('ILYEHGLLC', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421)]
FLEGGLLVPV:[('SLSEGGLVPI', 0.7), ('SLPGGLVPTV', 0.7), ('FVLAGLLGV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('VLAGLLGVV', 0.631578947368421)]
FLEPPPVVAP:[('FLEKPVVPL', 0.7368421052631579), ('FLEDVVPDT', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('KLQEPPASVV', 0.6), ('FVPSPVPAI', 0.5263157894736842)]
YLEPPVGPLP:[('FLEKPVVPL', 0.631578947368421), ('YKLFPEPSGL', 0.6), ('GLPVGSPPEL', 0.6), ('YLEQVRQEL', 0.5263157894736842), ('YLIVGLQGM', 0.5263157894736842)]
YLEEGGVVAV:[('RLEGVALVV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('YLNHEEGHV', 0.631578947368421)]
YLEPGGPVPP:[('SLSEGGLVPI', 0.6), ('SLPGGLVPTV', 0.6), ('RLQEGVPDM', 0.5263157894736842), ('KLEGGAQGV', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842)]
YLEGGGVVAV:[('KLEGGAQGV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
ILEGGEEPAA:[('KLEGGAQGV', 0.5263157894736842), ('VLAEGENEV', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('ILFGPSVAL', 0.5263157894736842), ('TLEEEPIQI', 0.5263157894736842)]
FLEEGPLAVP:[('FLNEEVLPL', 0.631578947368421), ('FLGPEDLWV', 0.631578947368421), ('LLLEEGSLV', 0.631578947368421), ('FLQNGAPFLV', 0.6), ('SLSEGGLVPI', 0.6)]
YLEPPPLVVV:[('YLPELVHAVV', 0.7), ('WLSPPVVVI', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('WYLPELVHAV', 0.6)]
YLEPGGVAAA:[('YVLEVDAAI', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('YLWNELPTVA', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('RLEGVALVV', 0.5263157894736842)]
ILEPGPLPVV:[('ILWIGLPNVV', 0.7), ('RLEGVALVV', 0.631578947368421), ('VIGPQLVHV', 0.631578947368421), ('HLAEPLDPV', 0.631578947368421), ('ILWIGLPNV', 0.631578947368421)]
FLGPPGPVAP:[('FLPYFVPGV', 0.631578947368421), ('VLDGPPTPV', 0.631578947368421), ('SVLDGPPTPV', 0.6), ('LLGPGPVITV', 0.6), ('VLGPCGAPAV', 0.6)]
ILEGPGVAPA:[('VLGPCGAPAV', 0.7), ('ILFGPSVAL', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('YILFGPSVAL', 0.6), ('GIRLEGVALV', 0.6)]
LLEPGGPVAP:[('LLQEPIVSA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('LLGPGPVITV', 0.6)]
FLEPELVVAV:[('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('FLEKPVVPL', 0.631578947368421), ('FLLVTAVTL', 0.631578947368421)]
FLEPGAPVVP:[('FLEKPVVPL', 0.7368421052631579), ('RLEGVALVV', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
FLEGGGVVVP:[('KLEGGAQGV', 0.631578947368421), ('FLEKPVVPL', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
ILEELVPVPV:[('KILEYVVGV', 0.631578947368421), ('SLVELVPGV', 0.631578947368421), ('YLPELVHAVV', 0.6), ('RSLVELVPGV', 0.6), ('ALVPVPAPAV', 0.6)]
YLEPPGEVAP:[('YLLPGAPIL', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('YLWNELPTVA', 0.6), ('SLEAMPMPEV', 0.6)]
FLLPPPLPAA:[('LLPPRLPPA', 0.7368421052631579), ('RLLPPTPAC', 0.631578947368421), ('FLATPALPPL', 0.6), ('FLSDLCQPLA', 0.6), ('FLISLLDQA', 0.5263157894736842)]
FLGPEGVVAP:[('FLEKPVVPL', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('FLGPEDLWV', 0.631578947368421), ('LLGPGPVITV', 0.6)]
FLEPVGGLAA:[('FLEKPVVPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FMLYELQVLA', 0.6), ('FLDTPQQVAA', 0.6)]
YLEPGGLVAP:[('SLSEGGLVPI', 0.7), ('SLPGGLVPTV', 0.7), ('YLMEDGQLV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421)]
ILGEPGPVLV:[('ILRIGGVVLV', 0.7), ('LLGPGPVITV', 0.7), ('ILFGPSVAL', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('IILGPNTGL', 0.631578947368421)]
FLEPGPLVPP:[('FLEKPVVPL', 0.631578947368421), ('FLGPEDLWV', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('FYLMEDGQLV', 0.6), ('FMTPPVPPPV', 0.6)]
LLEGGGEVAP:[('KLEGGAQGV', 0.631578947368421), ('LLIGDGAGV', 0.631578947368421), ('QLLEYEVSA', 0.631578947368421), ('GLLIGDGAGV', 0.6), ('SLSEGGLVPI', 0.6)]
FLEGGVPPAA:[('FVPPGALYA', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('ALVPVPAPAV', 0.6), ('FVLAGLLGV', 0.5263157894736842), ('FVPSPVPAI', 0.5263157894736842)]
FLEPELPAVP:[('FLEKPVVPL', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('FLDAYPEAV', 0.631578947368421), ('FLPILSPAL', 0.631578947368421), ('KLQEPPASV', 0.631578947368421)]
ILEGPGVAPA:[('VLGPCGAPAV', 0.7), ('ILFGPSVAL', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('YILFGPSVAL', 0.6), ('GIRLEGVALV', 0.6)]
ILEPGGVPPP:[('SLSEGGLVPI', 0.6), ('SLPGGLVPTV', 0.6), ('RLQEGVPDM', 0.5263157894736842), ('KLEGGAQGV', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842)]
YLEEGVPVVA:[('RLEGVALVV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('YLNHEEGHV', 0.631578947368421), ('YLQGVPKGV', 0.631578947368421), ('YLAEVSVVF', 0.631578947368421)]
YLEEGAEVAA:[('YVLEVDAAI', 0.631578947368421), ('YLNHEEGHV', 0.631578947368421), ('YLAGQAEVV', 0.631578947368421), ('YLLGLDAPVA', 0.6), ('KLEGGAQGV', 0.5263157894736842)]
FLEPGVPAAA:[('FLEKPVVPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('ALVPVPAPAV', 0.6)]
LLEPGLVAAA:[('LLQEPIVSA', 0.631578947368421), ('LLLRAAATV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('GLLDVTAAA', 0.631578947368421)]
YLEPGVLVVV:[('RLEGVALVV', 0.7368421052631579), ('YLIPKGTLVV', 0.7), ('YLPELVHAVV', 0.7), ('LLPGHTVLV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421)]
YLEEPGGVAL:[('RLEGVALVV', 0.631578947368421), ('YLNHEEGHV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLELLGHVL', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421)]
FLEPVGVVAV:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421)]
FLEGPLLPPV:[('FVLAGLLGV', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421), ('HLAEPLDPV', 0.631578947368421), ('VLDGPPTPV', 0.631578947368421), ('FLGPEDLWV', 0.631578947368421)]
FLEPGGVVAV:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421)]
FLEGGLVVVV:[('RLEGVALVV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('FLLVVSYTV', 0.631578947368421), ('GLMVGGVVIV', 0.6)]
ILEGGVLPVA:[('ILRIGGVVLV', 0.7), ('LLKEVQLPV', 0.631578947368421), ('ILFGPSVAL', 0.631578947368421), ('ILWIGLPNV', 0.631578947368421), ('ILVSTLVTA', 0.631578947368421)]
FLEPPAGAAP:[('KLFLQEPGA', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FLEKPVVPL', 0.5263157894736842), ('MLAAEPPTA', 0.5263157894736842)]
ILEEIPLLAA:[('ILIPCLDLV', 0.631578947368421), ('KLSEIPLIL', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421)]
YLEPGLPAAA:[('YLPDFPAAA', 0.7368421052631579), ('ILFTELAAA', 0.631578947368421), ('YVLNELPSA', 0.631578947368421), ('YKLFPEPSGL', 0.6), ('YLWNELPTVA', 0.6)]
FLEPGGGVAV:[('KLEGGAQGV', 0.631578947368421), ('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
ILEGGLVPAA:[('SLSEGGLVPI', 0.7), ('ILQGLAFAL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILNELVTWA', 0.631578947368421)]
YLEPGLLVVA:[('YLIPKGTLVV', 0.7), ('RLEGVALVV', 0.631578947368421), ('VLAGLLGVV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('VLPGLLCTV', 0.631578947368421)]
ILEPGVVPAA:[('FLEKPVVPL', 0.631578947368421), ('RIDEVVPRA', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('GIRLEGVALV', 0.6), ('RLQEGVPDM', 0.5263157894736842)]
ILEPPEVAAV:[('YLPELVHAV', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('ILSIPVNAV', 0.631578947368421), ('YLPELVHAVV', 0.6), ('WYLPELVHAV', 0.6)]
FLEEEGVVAA:[('FLVSEGYVV', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('VLEIEEVIQV', 0.6), ('LLEEGSLVQV', 0.6), ('FLRFQEEVLV', 0.6)]
YLEGGPVVVV:[('YVLGVVTHV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('YLVTKVVVV', 0.631578947368421), ('YLVTKVVVV', 0.631578947368421), ('GLMVGGVVIV', 0.6)]
LLEPGVVVVP:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('GLLGVVLFV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421)]
YLEPGLLVVV:[('YLIPKGTLVV', 0.7), ('YLPELVHAVV', 0.7), ('RLEGVALVV', 0.631578947368421), ('GLLGVVLFV', 0.631578947368421), ('VLAGLLGVV', 0.631578947368421)]
YLVPGVLVPL:[('ALVGYTVLL', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('GLYPVPVPL', 0.631578947368421), ('YLQGVPKGV', 0.631578947368421), ('TLVPQVLIL', 0.631578947368421)]
LLEPGLLAVA:[('SLLESLVLVA', 0.7), ('YLLGLDAPVA', 0.7), ('NLLPGLRKL', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('LLFPLLWAL', 0.631578947368421)]
ILEGPEPPVP:[('VLDGPPTPV', 0.631578947368421), ('SVLDGPPTPV', 0.6), ('VLDGPPTPVL', 0.6), ('ILILQGPPYV', 0.6), ('RLQEGVPDM', 0.5263157894736842)]
YLEPPGVEAA:[('YLPPEAFAF', 0.7368421052631579), ('YVLEVDAAI', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('YLWNELPTVA', 0.6), ('VDLFETPVEA', 0.6)]
YLEPGGVAAV:[('YVLEVDAAI', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLPELVHAVV', 0.6)]
YLEGVPLVAV:[('RLEGVALVV', 0.7368421052631579), ('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('YLMEDGQLV', 0.631578947368421)]
LLLVELVPAV:[('SLVELVPGV', 0.7368421052631579), ('LLVEALVTV', 0.7368421052631579), ('TLLVEALVTV', 0.7), ('SLLESLVLVA', 0.7), ('RSLVELVPGV', 0.7)]
LLGGGGAPAA:[('YLLGLDAPVA', 0.6), ('VLGPCGAPAV', 0.6), ('LLIGDGAGV', 0.5263157894736842), ('GLLNAPEKA', 0.5263157894736842), ('GLAPAAGLV', 0.5263157894736842)]
YLPGGGVEPV:[('SLPGGLVPTV', 0.7), ('YLQGVPKGV', 0.631578947368421), ('YLPMVENEV', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('ALGTGGVPEL', 0.6)]
FLEGGLLPAP:[('ILFLEGFLL', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('FMLYELQVLA', 0.6), ('FVLAGLLGV', 0.5263157894736842), ('FLISLLDQA', 0.5263157894736842)]
FLEEGEVVAV:[('GLDHEVVAV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('VGLDHEVVAV', 0.6), ('VLEIEEVIQV', 0.6), ('GIRLEGVALV', 0.6)]
YLVPGEVPAV:[('ALVPVPAPAV', 0.7), ('YLPPANTFV', 0.631578947368421), ('ALVCGVPVM', 0.631578947368421), ('YLNVQEAVL', 0.631578947368421), ('YLAGQAEVV', 0.631578947368421)]
GLEGGEPAPP:[('KLEGGAQGV', 0.5263157894736842), ('GLYPVPVPL', 0.5263157894736842), ('LLWPAPGPI', 0.5263157894736842), ('GVLEGAVNL', 0.5263157894736842), ('GLPAPTIQI', 0.5263157894736842)]
FLEEGGVAAV:[('RLEGVALVV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('VLGPCGAPAV', 0.6), ('GIRLEGVALV', 0.6)]
ILEGPPPPAP:[('LLPPRLPPA', 0.631578947368421), ('MLAAEPPTA', 0.5263157894736842), ('ILFGPSVAL', 0.5263157894736842), ('ILVGYPPKC', 0.5263157894736842), ('KLQEPPASV', 0.5263157894736842)]
ILVPGPGPAA:[('ILVGGATWV', 0.631578947368421), ('ILFVGATGA', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('VLGPCGAPAV', 0.6)]
YLPEGVVPAP:[('YLPELVHAV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLPELVHAVV', 0.6), ('WYLPELVHAV', 0.6)]
FLEPGGEPAA:[('KLFLQEPGA', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('KLEGGAQGV', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842)]
LLEPPPLAVA:[('LVLELPPTL', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('TLLEAYVEA', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('RLLPPTPAC', 0.631578947368421)]
FLEPGLVVAP:[('FLEKPVVPL', 0.7368421052631579), ('RLEGVALVV', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
FLEVGVPAPP:[('FLEKPVVPL', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('FLATPALPPL', 0.6), ('ALVPVPAPAV', 0.6), ('FLVGRVQAEL', 0.6)]
FLEGPPPPVV:[('FLEKPVVPL', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('VLDGPPTPV', 0.631578947368421), ('SVLDGPPTPV', 0.6)]
ILEPGVGAAP:[('ILFVGATGA', 0.631578947368421), ('GIRLEGVALV', 0.6), ('RLQEGVPDM', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842)]
YLEGEVVVPP:[('YVLGVVTHV', 0.631578947368421), ('YLAGQAEVV', 0.631578947368421), ('YLAEVSVVF', 0.631578947368421), ('RLQEGVPDM', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842)]
FLEGPGAVPA:[('VLGPCGAPAV', 0.7), ('FLQGPGAVHI', 0.7), ('KLEGGAQGV', 0.631578947368421), ('FLEKPVVPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421)]
FLEPPPLVAV:[('FLEKPVVPL', 0.631578947368421), ('FLLVTAVTL', 0.631578947368421), ('ALFLLVTAV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
LLEPGELVAP:[('LLQEPIVSA', 0.631578947368421), ('KLSLQPELV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('LLEGYDNEL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421)]
FLEPGPLAPV:[('FLEKPVVPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('HLAEPLDPV', 0.631578947368421), ('FAPDGMLAV', 0.631578947368421)]
FLEVPEEPAA:[('FLLESEYAA', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('FLTHEVEENV', 0.6)]
FLEPELPVPP:[('FLEKPVVPL', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('HLAEPLDPV', 0.631578947368421), ('FLGPEDLWV', 0.631578947368421), ('FLATPALPPL', 0.6)]
YLEPGLVPVV:[('YLIPKGTLVV', 0.7), ('YLPELVHAVV', 0.7), ('SLPGGLVPTV', 0.7), ('RLEGVALVV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421)]
YLEPGIVPAA:[('YVLEVDAAI', 0.631578947368421), ('LLQEPIVSA', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('QLLGIVPEA', 0.631578947368421), ('YLWNELPTVA', 0.6)]
ILEGPLAPAV:[('VLGPCGAPAV', 0.7), ('ILYEYLAEV', 0.631578947368421), ('ILQGLAFAL', 0.631578947368421), ('GLAPAAGLV', 0.631578947368421), ('KLQEPPASV', 0.631578947368421)]
YLEPGVVVPV:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('YLVTKVVVV', 0.631578947368421), ('YLVTKVVVV', 0.631578947368421)]
YLEPGGVVAA:[('YVLEVDAAI', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLWNELPTVA', 0.6), ('SLPGGLVPTV', 0.6), ('KLEGGAQGV', 0.5263157894736842)]
FLEPEGVPAV:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLDAYPEAV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
FLEPGVEPVV:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('LLGPGPVITV', 0.6)]
