YLEGPGLVPA:[('SLSEGGLVPI', 0.7), ('YLMEDGQLV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLMGCIPLV', 0.631578947368421), ('YKLFPEPSGL', 0.6)]
FLEPGLLPAP:[('ILFLEGFLL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLPILSPAL', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FLATPALPPL', 0.6)]
YLEGGLGAAA:[('ILFTELAAA', 0.631578947368421), ('YLLGLDAPVA', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('YLIVGLQGM', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842)]
YLEPGVGPAA:[('YVLEVDAAI', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('YLWNELPTVA', 0.6), ('ALVPVPAPAV', 0.6), ('YMAPGVLEGA', 0.6)]
ILEGGGVAAP:[('KLEGGAQGV', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('ALGTGGVPEL', 0.6), ('GIRLEGVALV', 0.6), ('ALNDILGGGV', 0.6)]
FLVPGGVVAP:[('FLPYFVPGV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FLVPIHLGV', 0.631578947368421)]
YLEPPVVVAA:[('YVLEVDAAI', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('YLWNELPTVA', 0.6)]
YLPPGGGVPV:[('SLPGGLVPTV', 0.7), ('YLQGVPKGV', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('ALGTGGVPEL', 0.6), ('KLMQNPPGPV', 0.6)]
LLEPGGVAAA:[('LLQEPIVSA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('GLLDVTAAA', 0.631578947368421), ('KLLELLPGTV', 0.6), ('SGLLDVTAAA', 0.6)]
LLEPGLLAAP:[('NLLPGLRKL', 0.631578947368421), ('LLFPLLWAL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('QLLPGLEAL', 0.631578947368421)]
FLEPGVGVVP:[('FLEKPVVPL', 0.7368421052631579), ('RLEGVALVV', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
LLEPVLLAPP:[('KLLELLPGT', 0.631578947368421), ('LLQEPIVSA', 0.631578947368421), ('LVLELPPTL', 0.631578947368421), ('LLFPLLWAL', 0.631578947368421), ('FLLPVHLLI', 0.631578947368421)]
YLEPGGLPAA:[('YLPDFPAAA', 0.631578947368421), ('YVLNELPSA', 0.631578947368421), ('YKLFPEPSGL', 0.6), ('SLSEGGLVPI', 0.6), ('YLWNELPTVA', 0.6)]
FLEPGPLAVP:[('FLEKPVVPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('FAPDGMLAV', 0.631578947368421), ('FLGPEDLWV', 0.631578947368421)]
ILLGGPAAAP:[('ILFTELAAA', 0.631578947368421), ('ILILQGPPYV', 0.6), ('ILLKGPNWI', 0.5263157894736842), ('LLIGDGAGV', 0.5263157894736842), ('ILLGVFTGL', 0.5263157894736842)]
ILEGPGLVAV:[('RLEGVALVV', 0.631578947368421), ('ILFGPSVAL', 0.631578947368421), ('VIGPQLVHV', 0.631578947368421), ('IILGPNTGL', 0.631578947368421), ('QISGLLVAV', 0.631578947368421)]
FLEPPVVPPP:[('FLEKPVVPL', 0.7368421052631579), ('FMTPPVPPPV', 0.7), ('FLEDVVPDT', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('KLQEPPASVV', 0.6)]
YLEPPVVPPA:[('FLEKPVVPL', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('YLWNELPTVA', 0.6), ('KLQEPPASVV', 0.6), ('FVPSPVPAI', 0.5263157894736842)]
ILEPGLLVAA:[('ILYEHGLLC', 0.631578947368421), ('ILIPCLDLV', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421), ('VLPGLLCTV', 0.631578947368421), ('QISGLLVAV', 0.631578947368421)]
ILEPPGPLAA:[('ILQGLAFAL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ILVLEPQPWL', 0.6)]
LLGGGAVPVP:[('LLIGDGAGV', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421), ('GLLIGDGAGV', 0.6), ('ALGTGGVPEL', 0.6), ('LLGPGPVITV', 0.6)]
ILEGPVPPVA:[('ILFGPSVAL', 0.631578947368421), ('VLDGPPTPV', 0.631578947368421), ('SVLDGPPTPV', 0.6), ('ALVPVPAPAV', 0.6), ('YILFGPSVAL', 0.6)]
YLEPPGLLVA:[('YLMEDGQLV', 0.631578947368421), ('VLPGLLCTV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLELLGHVL', 0.631578947368421), ('YLIPKGTLV', 0.631578947368421)]
YLEPPGPLAA:[('YLPDFPAAA', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('YKLFPEPSGL', 0.6), ('SYLLPGAPIL', 0.6)]
ILEPGIVAAP:[('LLQEPIVSA', 0.631578947368421), ('GIRLEGVALV', 0.6), ('VLEPAFEIV', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842)]
ILEPPGAPAP:[('ALVPVPAPAV', 0.6), ('VLGPCGAPAV', 0.6), ('ILQGLAFAL', 0.5263157894736842), ('MLAAEPPTA', 0.5263157894736842), ('LLPPRLPPA', 0.5263157894736842)]
ILEGPVLAAP:[('ILQGLAFAL', 0.631578947368421), ('ILFGPSVAL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('YILFGPSVAL', 0.6)]
YLVGPPGAAP:[('YLPDFPAAA', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('YLVPPGRSM', 0.631578947368421), ('FVPPGALYA', 0.631578947368421)]
LLEPPGGVVV:[('RLEGVALVV', 0.631578947368421), ('GLLGVVLFV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421)]
FLEPPELAAV:[('FLEKPVVPL', 0.631578947368421), ('FLDAYPEAV', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
ILEGPLVVAL:[('ILFGPSVAL', 0.7368421052631579), ('YILFGPSVAL', 0.7), ('GIRLEGVALV', 0.7), ('ILYEHGLLC', 0.631578947368421), ('RLEGVALVV', 0.631578947368421)]
ILEGGLIAAP:[('ILQGLAFAL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('GGLFEYITAA', 0.6), ('SLSEGGLVPI', 0.6)]
YLEGGLVPAV:[('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('SLSEGGLVPI', 0.7), ('SLPGGLVPTV', 0.7)]
ILVPPEPAAP:[('YLPPEAFAF', 0.631578947368421), ('ILVLEPQPWL', 0.6), ('ALVPVPAPAV', 0.6), ('FVPSPVPAI', 0.5263157894736842), ('SLDVTLPEA', 0.5263157894736842)]
FLEGGLEAAV:[('KLEGGAQGV', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('GGLFEYITAA', 0.6), ('SLSEGGLVPI', 0.6), ('FYLMEDGQLV', 0.6)]
ILEGVAVPAP:[('GIRLEGVALV', 0.7), ('RLEGVALVV', 0.631578947368421), ('RIDEVVPRA', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('RLQEGVPDM', 0.5263157894736842)]
ILEVGLAAPP:[('ILQGLAFAL', 0.631578947368421), ('ILVGYPPKC', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILFVGATGA', 0.631578947368421)]
LLEPPGLAAV:[('LLLRAAATV', 0.631578947368421), ('LVLELPPTL', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421)]
ILEPGLPAPA:[('ILQGLAFAL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ALVPVPAPAV', 0.6)]
LLEEPLAPAA:[('LLPPRLPPA', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('LLLSAPIYA', 0.631578947368421), ('YLLLSAPIYA', 0.6)]
ILEPVGIVAP:[('FLEKPVVPL', 0.631578947368421), ('LLQEPIVSA', 0.631578947368421), ('KILEYVVGV', 0.631578947368421), ('ILQVGVINA', 0.631578947368421), ('GIRLEGVALV', 0.6)]
YLVPPGIVAP:[('YLLPGAPIL', 0.631578947368421), ('YLQGVPKGV', 0.631578947368421), ('YLVPPGRSM', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('RLPDPQIVAV', 0.6)]
YLEPGVLLAP:[('YLLPGAPIL', 0.631578947368421), ('YLELLGHVL', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421), ('YLELFVLRL', 0.631578947368421), ('YKLFPEPSGL', 0.6)]
FLEEGGVPAA:[('FLNEEVLPL', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('FVLAGLLGV', 0.5263157894736842), ('RLQEGVPDM', 0.5263157894736842)]
ILGEPLLAAP:[('ILQGLAFAL', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILINGNTPL', 0.5263157894736842)]
ILGPGVAAPA:[('VLGPCGAPAV', 0.7), ('ILFGPSVAL', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('YILFGPSVAL', 0.6), ('GVADAIAQA', 0.5263157894736842)]
LLEEGGIIAP:[('LLAKEGIIL', 0.631578947368421), ('LLAGAVIIA', 0.631578947368421), ('TLWDLGIIQA', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('SLEEKIAVL', 0.5263157894736842)]
YLEGGLEAAA:[('ILFTELAAA', 0.631578947368421), ('GGLFEYITAA', 0.6), ('YLTAEILEPA', 0.6), ('YLLGLDAPVA', 0.6), ('KLEGGAQGV', 0.5263157894736842)]
LLEPGVLAPP:[('LLQEPIVSA', 0.631578947368421), ('LVLELPPTL', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('LLSPGVRLI', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421)]
ILVPGLLVIV:[('FVIPGLKVIV', 0.7), ('ILIPCLDLV', 0.631578947368421), ('VLAGLLGVV', 0.631578947368421), ('ILPQGLTWI', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421)]
FLEPPVAVPV:[('FLEKPVVPL', 0.7368421052631579), ('RLEGVALVV', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421)]
ILEGGGVAAA:[('KLEGGAQGV', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('GIRLEGVALV', 0.6), ('ALNDILGGGV', 0.6), ('YVLEVDAAI', 0.5263157894736842)]
ILEPGIVAAP:[('LLQEPIVSA', 0.631578947368421), ('GIRLEGVALV', 0.6), ('VLEPAFEIV', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842)]
FLEPGPLVAV:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('FLLVTAVTL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('ALFLLVTAV', 0.631578947368421)]
ILEPGIIAPA:[('FLPWIIKAA', 0.631578947368421), ('VLGPCGAPAV', 0.6), ('LLQEPIVSA', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('LLAKEGIIL', 0.5263157894736842)]
ILPGGPPVAA:[('ILFGPSVAL', 0.631578947368421), ('YILFGPSVAL', 0.6), ('SLPGGLVPTV', 0.6), ('ILILQGPPYV', 0.6), ('ILQGLAFAL', 0.5263157894736842)]
YLEPGLVLAV:[('YLPELVHAV', 0.7368421052631579), ('YLIPKGTLVV', 0.7), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('RLEGVALVV', 0.631578947368421)]
YLEPGPVLAV:[('RLEGVALVV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLELLGHVL', 0.631578947368421)]
LLGPGGVPAP:[('LLIGDGAGV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('QLLGIVPEA', 0.631578947368421), ('GLLIGDGAGV', 0.6), ('SYLLPGAPIL', 0.6)]
ILEPPPVAVA:[('ILSIPVNAV', 0.631578947368421), ('KLQEPPASVV', 0.6), ('GIRLEGVALV', 0.6), ('FLEKPVVPL', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842)]
FLGPGLPAAP:[('FLPILSPAL', 0.631578947368421), ('FLGLFPSGL', 0.631578947368421), ('FLATPALPPL', 0.6), ('VLGPCGAPAV', 0.6), ('FLQGPGAVHI', 0.6)]
YLEPPPVAPA:[('YVLEVDAAI', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('YLWNELPTVA', 0.6), ('ALVPVPAPAV', 0.6)]
YLEPPLLVVP:[('FLEKPVVPL', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLELLGHVL', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLPELVHAVV', 0.6)]
YLVPGEPPAP:[('YLLPGAPIL', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('ALVPVPAPAV', 0.6), ('YLLPGAPILS', 0.6), ('FVPSPVPAI', 0.5263157894736842)]
LLEPPGGVAA:[('LLQEPIVSA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('KLLELLPGTV', 0.6), ('TLCSALPGV', 0.5263157894736842), ('ALSTLPPTA', 0.5263157894736842)]
ILEGPPPVPA:[('ILFGPSVAL', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('VLDGPPTPV', 0.631578947368421), ('SVLDGPPTPV', 0.6), ('YILFGPSVAL', 0.6)]
YLEPELPVAP:[('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('YLWNELPTVA', 0.7), ('YLWNELPTV', 0.631578947368421)]
FLEPPLLAAV:[('FLEKPVVPL', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('FLLTYLVAV', 0.631578947368421), ('KLQEPPASVV', 0.6), ('FSLLESLVLV', 0.6)]
FLEPGLLPAI:[('ILFLEGFLL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLWGLSCAI', 0.631578947368421), ('FLPILSPAL', 0.631578947368421), ('FTLGTLPIL', 0.631578947368421)]
FLEPIVLVVV:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('FLILVSTLV', 0.631578947368421), ('SLHPIVHVV', 0.631578947368421), ('LLAVLVVTV', 0.631578947368421)]
ILGPPGAVAP:[('ILFGPSVAL', 0.631578947368421), ('ILVGGATWV', 0.631578947368421), ('YILFGPSVAL', 0.6), ('VLGPCGAPAV', 0.6), ('ILILQGPPYV', 0.6)]
FLVPPGAVPP:[('FVPSPVPAI', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FLVPIHLGV', 0.631578947368421)]
YLPPGGVVVP:[('YVLGVVTHV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('GLMVGGVVIV', 0.6)]
ILEPGVIAIV:[('GIRLEGVALV', 0.7), ('VLEPAFEIV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('IVIAIFMGV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421)]
ILEGGGLVVP:[('SLSEGGLVPI', 0.7), ('KLEGGAQGV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('ILLGGQLGL', 0.631578947368421), ('ILRIGGVVLV', 0.6)]
LLEPGGLAAA:[('LLLRAAATV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('QLLPGLEAL', 0.631578947368421), ('AQLLPGLEAL', 0.6)]
FLEPGIEAAV:[('FLPWIIKAA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLDAYPEAV', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421)]
ILEEGGGAPA:[('VLGPCGAPAV', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('SMLETGTAA', 0.5263157894736842), ('ILKEVEYRA', 0.5263157894736842)]
ILEPGGLVAA:[('ILQGLAFAL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ILNELVTWA', 0.631578947368421)]
FLLPGVAPAP:[('YLLPGAPIL', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('ALVPVPAPAV', 0.6), ('VLGPCGAPAV', 0.6), ('FLLFQVAPSL', 0.6)]
ILEPGGEAAA:[('ILFTELAAA', 0.631578947368421), ('KLEGGAQGV', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('CLAEALALA', 0.5263157894736842), ('YLPDFPAAA', 0.5263157894736842)]
YLEGPGVVVP:[('FLEKPVVPL', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6), ('ILRIGGVVLV', 0.6)]
YLEPPGLLVE:[('YLMEDGQLV', 0.631578947368421), ('VLPGLLCTV', 0.631578947368421), ('YLELLGHVL', 0.631578947368421), ('YLIPKGTLV', 0.631578947368421), ('YKLFPEPSGL', 0.6)]
FLEPGPPVPP:[('FLEKPVVPL', 0.631578947368421), ('FMTPPVPPPV', 0.6), ('FVPSPVPAI', 0.5263157894736842), ('RLQEGVPDM', 0.5263157894736842), ('FLPYFVPGV', 0.5263157894736842)]
ILEPGLLAAV:[('ILYEHGLLC', 0.631578947368421), ('ILYEYLAEV', 0.631578947368421), ('ILIPCLDLV', 0.631578947368421), ('ILNLLEAGV', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421)]
ILEPPGLVAT:[('ILPQGLTWI', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('ILVLEPQPWL', 0.6), ('ILAPLAVTSI', 0.6)]
ILPPGGVVAV:[('ILRIGGVVLV', 0.7), ('LLPVVAIRV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('ILSIPVNAV', 0.631578947368421)]
ILEGGGVVAV:[('ILRIGGVVLV', 0.7), ('GIRLEGVALV', 0.7), ('KLEGGAQGV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421)]
FLEPGLLAAP:[('ILFLEGFLL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FMLYELQVLA', 0.6), ('FVLAGLLGV', 0.5263157894736842)]
FLEPPGVIAV:[('RLEGVALVV', 0.631578947368421), ('FLLCGVIYV', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
ILEPGLVAPA:[('ILQGLAFAL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ILNELVTWA', 0.631578947368421)]
ILEEEGLVAP:[('ILEDEQPGL', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('LLLEEGSLV', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('ILIEEIIEKL', 0.6)]
YLEEPGLAAV:[('YLMEDGQLV', 0.631578947368421), ('YLNHEEGHV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLIPKGTLV', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421)]
ILEPGEVLAA:[('ILQGLAFAL', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421)]
ILEPPILVAA:[('LLQEPIVSA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('ILKEQILAL', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('ILVLEPQPWL', 0.6)]
ILVPVLLPAP:[('ALVPVPAPAV', 0.7), ('LVLELPPTL', 0.631578947368421), ('ILVSPDLQL', 0.631578947368421), ('SIHPVLLAL', 0.631578947368421), ('ILVERPELL', 0.631578947368421)]
ILEPGGGAAA:[('ILFTELAAA', 0.631578947368421), ('KLEGGAQGV', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('CLAEALALA', 0.5263157894736842), ('YLPDFPAAA', 0.5263157894736842)]
LLEPGGVAPV:[('SLPGGLVPTV', 0.7), ('RLEGVALVV', 0.631578947368421), ('LLQEPIVSA', 0.631578947368421), ('LLKEVQLPV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421)]
GLEPPVLAAA:[('YLPDFPAAA', 0.631578947368421), ('GLLDVTAAA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('GLFPAVLNHA', 0.6)]
ILEPGGLLAP:[('ILYEHGLLC', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421), ('ILLGGQLGL', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421)]
ILEPGGLLAP:[('ILYEHGLLC', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421), ('ILLGGQLGL', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421)]
FLGGGEIAIA:[('GGLFEYITAA', 0.6), ('FILAITAFM', 0.5263157894736842), ('TLGEKYIVI', 0.5263157894736842), ('SLGEDIDII', 0.5263157894736842), ('FLYMGFMEA', 0.5263157894736842)]
ILEPGLLVAV:[('QISGLLVAV', 0.7368421052631579), ('ILYEHGLLC', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('ILIPCLDLV', 0.631578947368421), ('VLAGLLGVV', 0.631578947368421)]
FLEPGGIPPL:[('FLEKPVVPL', 0.631578947368421), ('EMAGIPPTL', 0.631578947368421), ('FLKPIIPNL', 0.631578947368421), ('FLGIIITPL', 0.631578947368421), ('FLPILSPAL', 0.631578947368421)]
ILEPPGIVAP:[('LLQEPIVSA', 0.631578947368421), ('RLPDPQIVAV', 0.6), ('GIRLEGVALV', 0.6), ('SLPSPMIVYA', 0.6), ('VLEPAFEIV', 0.5263157894736842)]
YLGGGLGVAV:[('YLAGAVGGL', 0.631578947368421), ('VLAGLLGVV', 0.631578947368421), ('YINSGLGAV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLIPKGTLVV', 0.6)]
YLEPGVLLVP:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('VLPGLLCTV', 0.631578947368421)]
ILEPPGGAAA:[('YLPDFPAAA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('KLEGGAQGV', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842)]
FLEPGPVVVA:[('FLEKPVVPL', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
YLEPGLVAPV:[('YLPELVHAV', 0.7368421052631579), ('YLLGLDAPV', 0.7368421052631579), ('YLIPKGTLVV', 0.7), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7)]
LLEPGIVPPA:[('LLQEPIVSA', 0.7368421052631579), ('QLLGIVPEA', 0.7368421052631579), ('LLPPRLPPA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('TLLGIPLAL', 0.631578947368421)]
FLEPGLVLPV:[('FSLLESLVLV', 0.7), ('SLPGGLVPTV', 0.7), ('RLEGVALVV', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('LLKEVQLPV', 0.631578947368421)]
FLEPGGVVPP:[('FLEKPVVPL', 0.7368421052631579), ('FLEDVVPDT', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('SLSEGGLVPI', 0.6)]
YLEPGIVAAI:[('YVLEVDAAI', 0.7368421052631579), ('LLQEPIVSA', 0.631578947368421), ('YLESLISAI', 0.631578947368421), ('YSLDNIVAI', 0.631578947368421), ('QLNEVAALI', 0.631578947368421)]
ILEPGPIPLP:[('VLGPYGPIL', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ILVLEPQPWL', 0.6), ('GDILESIPSL', 0.6), ('GLEPISPLNL', 0.6)]
YLEPGVVVPT:[('FLEKPVVPL', 0.631578947368421), ('YLIPFVPNT', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421)]
FLEPPLLAAP:[('FLEKPVVPL', 0.631578947368421), ('FMLYELQVLA', 0.6), ('GLEPISPLNL', 0.6), ('FLISLLDQA', 0.5263157894736842), ('KLLELLPGT', 0.5263157894736842)]
GLEPGLALAA:[('CLAEALALA', 0.631578947368421), ('GLVPLKAML', 0.631578947368421), ('GLPWKGSLLL', 0.6), ('TGLYEGLDWL', 0.6), ('GIRLEGVALV', 0.6)]
YLEPGLVPAV:[('YLPELVHAV', 0.7368421052631579), ('YLIPKGTLVV', 0.7), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('SLPGGLVPTV', 0.7)]
ILPGIGVGAA:[('ILFVGATGA', 0.631578947368421), ('ELFGGVSGL', 0.5263157894736842), ('GITGGLMAI', 0.5263157894736842), ('LLIGDGAGV', 0.5263157894736842), ('ILLGVFTGL', 0.5263157894736842)]
YLEPPLVPLP:[('FLEKPVVPL', 0.631578947368421), ('GLYPVPVPL', 0.631578947368421), ('YLELLGHVL', 0.631578947368421), ('YLEQILFVL', 0.631578947368421), ('YLELFVLRL', 0.631578947368421)]
ILEPGLLVVP:[('ILYEHGLLC', 0.631578947368421), ('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('ILIPCLDLV', 0.631578947368421), ('VLAGLLGVV', 0.631578947368421)]
LLEGPVIAPP:[('LLQEPIVSA', 0.631578947368421), ('LLAGAVIIA', 0.631578947368421), ('RLLEVIADL', 0.631578947368421), ('ARLLEVIADL', 0.6), ('LLGPGPVITV', 0.6)]
